Continent,Location,Date,Population,new_vaccinations,people_vaccinated,(people_vaccinated/population)*100
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/11,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,20/12,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/01,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/02,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/03,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/04,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Gambia,21/05,2416664,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/03,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/04,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/05,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/06,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/07,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/08,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/09,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/10,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/11,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,20/12,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/01,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/02,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
Africa,Ghana,21/03,31072945,,0,0.0000
